num_tokens,num_chars,num_sentences,type_token_ratio,distinct_1gram,distinct_2gram,distinct_3gram,mean_sent_length,std_sent_length,mean_word_length,hapax_ratio,category,alignment
198,1349,7,0.5808080808080808,0.5808080808080808,0.8781725888324873,0.9540816326530612,28.285714285714285,7.68513008932158,5.7272727272727275,0.6521739130434783,human,human
216,1396,11,0.6712962962962963,0.6712962962962963,0.9767441860465116,1.0,19.636363636363637,13.199674426237856,5.351851851851852,0.7793103448275862,human,human
203,1331,9,0.6157635467980296,0.6157635467980296,0.9455445544554455,0.9950248756218906,22.555555555555557,15.004526066128706,5.467980295566503,0.76,human,human
174,1022,12,0.6379310344827587,0.6379310344827587,0.9190751445086706,0.9709302325581395,14.5,5.979130371550699,4.764367816091954,0.6576576576576577,human,human
191,1284,9,0.612565445026178,0.612565445026178,0.9421052631578948,0.9894179894179894,21.22222222222222,6.425258797689316,5.638743455497382,0.6837606837606838,human,human
203,1370,9,0.6206896551724138,0.6206896551724138,0.905940594059406,0.9701492537313433,22.555555555555557,8.642416214502248,5.655172413793103,0.6507936507936508,human,human
232,1579,11,0.6293103448275862,0.6293103448275862,0.9567099567099567,0.9956521739130435,21.09090909090909,10.629757077995249,5.642241379310345,0.7328767123287672,human,human
182,1261,9,0.5824175824175825,0.5824175824175825,0.9116022099447514,0.9833333333333333,20.22222222222222,7.435317788587382,5.829670329670329,0.6886792452830188,human,human
222,1534,10,0.5540540540540541,0.5540540540540541,0.9049773755656109,0.9727272727272728,22.2,4.044749683231338,5.81981981981982,0.7073170731707317,human,human
184,1159,8,0.6521739130434783,0.6521739130434783,0.9344262295081968,0.9835164835164835,23.0,13.784048752090222,5.206521739130435,0.7666666666666667,human,human
210,1491,9,0.6333333333333333,0.6333333333333333,0.9569377990430622,0.9903846153846154,23.333333333333332,11.944315244779277,6.0,0.6842105263157895,human,human
224,1541,11,0.5892857142857143,0.5892857142857143,0.905829596412556,0.972972972972973,20.363636363636363,10.738822749705239,5.78125,0.7045454545454546,human,human
176,1264,7,0.6761363636363636,0.6761363636363636,0.96,0.9885057471264368,25.142857142857142,7.139999428342743,6.0625,0.773109243697479,human,human
150,1066,6,0.6866666666666666,0.6866666666666666,0.9530201342281879,0.9797297297297297,25.0,7.393691004272944,5.98,0.7572815533980582,human,human
287,1822,15,0.42857142857142855,0.42857142857142855,0.8251748251748252,0.9543859649122807,19.133333333333333,6.829999186595038,5.2264808362369335,0.5772357723577236,human,human
194,1219,9,0.5773195876288659,0.5773195876288659,0.9378238341968912,0.9791666666666666,21.555555555555557,7.395360574352772,5.195876288659794,0.6607142857142857,human,human
158,1079,8,0.6708860759493671,0.6708860759493671,0.9681528662420382,1.0,19.75,4.408798022137099,5.734177215189874,0.7452830188679245,human,human
229,1621,9,0.5240174672489083,0.5240174672489083,0.8596491228070176,0.960352422907489,25.444444444444443,10.955578093283107,5.978165938864628,0.65,human,human
186,1240,7,0.5860215053763441,0.5860215053763441,0.9513513513513514,0.9945652173913043,26.571428571428573,7.594305062858293,5.586021505376344,0.7339449541284404,human,human
164,1115,8,0.7073170731707317,0.7073170731707317,0.9570552147239264,0.9876543209876543,20.5,13.028814220795383,5.652439024390244,0.8362068965517241,human,human
261,1741,13,0.5287356321839081,0.5287356321839081,0.8923076923076924,0.9652509652509652,20.076923076923077,12.162119871277113,5.551724137931035,0.6666666666666666,human,human
200,1359,10,0.695,0.695,0.964824120603015,1.0,20.0,17.64652940382329,5.65,0.762589928057554,human,human
219,1496,8,0.6164383561643836,0.6164383561643836,0.9357798165137615,0.9861751152073732,27.375,8.230089610690762,5.767123287671233,0.7407407407407407,human,human
209,1407,8,0.6267942583732058,0.6267942583732058,0.9182692307692307,0.9806763285024155,26.125,9.816281118631434,5.598086124401914,0.7862595419847328,human,human
193,1262,7,0.6062176165803109,0.6062176165803109,0.9635416666666666,0.9895287958115183,27.571428571428573,9.068897284630788,5.471502590673575,0.7094017094017094,human,human
205,1450,9,0.5951219512195122,0.5951219512195122,0.8725490196078431,0.9408866995073891,22.77777777777778,4.262961354055751,5.965853658536585,0.7295081967213115,human,human
225,1616,13,0.6622222222222223,0.6622222222222223,0.9776785714285714,1.0,17.307692307692307,9.26851257990121,6.022222222222222,0.7583892617449665,human,human
213,1444,8,0.5821596244131455,0.5821596244131455,0.9339622641509434,0.990521327014218,26.625,10.907995920424613,5.71830985915493,0.6451612903225806,human,human
171,1181,11,0.7076023391812866,0.7076023391812866,0.9529411764705882,0.9822485207100592,15.545454545454545,7.738494525465606,5.777777777777778,0.8016528925619835,human,human
183,1220,13,0.6120218579234973,0.6120218579234973,0.945054945054945,0.994475138121547,14.076923076923077,7.384615384615385,5.502732240437158,0.6964285714285714,human,human
179,1183,10,0.5977653631284916,0.5977653631284916,0.9438202247191011,0.9943502824858758,17.9,5.647123161398199,5.5251396648044695,0.719626168224299,human,human
175,1159,8,0.68,0.68,0.9770114942528736,1.0,21.875,9.266033401623373,5.548571428571429,0.7478991596638656,human,human
191,1240,8,0.6020942408376964,0.6020942408376964,0.9315789473684211,0.9841269841269841,23.875,5.278198082679353,5.403141361256544,0.6956521739130435,human,human
221,1375,9,0.5610859728506787,0.5610859728506787,0.8681818181818182,0.954337899543379,24.555555555555557,12.374805148734092,5.14027149321267,0.7419354838709677,human,human
182,1154,7,0.6593406593406593,0.6593406593406593,0.9834254143646409,1.0,26.0,10.569497893196521,5.247252747252747,0.7583333333333333,human,human
192,1359,10,0.6822916666666666,0.6822916666666666,0.9528795811518325,0.9947368421052631,19.2,6.368673331236264,5.96875,0.7938931297709924,human,human
233,1559,11,0.4892703862660944,0.4892703862660944,0.8318965517241379,0.9437229437229437,21.181818181818183,7.80230946950012,5.626609442060086,0.631578947368421,human,human
176,1206,8,0.6988636363636364,0.6988636363636364,0.9657142857142857,0.9942528735632183,22.0,10.41633332799983,5.761363636363637,0.7804878048780488,human,human
171,1142,9,0.6023391812865497,0.6023391812865497,0.8941176470588236,0.9526627218934911,19.0,8.679477710861024,5.584795321637427,0.6990291262135923,human,human
253,1662,14,0.5810276679841897,0.5810276679841897,0.8373015873015873,0.9123505976095617,18.071428571428573,10.525236921081538,5.446640316205533,0.7755102040816326,human,human
225,1592,13,0.5866666666666667,0.5866666666666667,0.875,0.9641255605381166,17.307692307692307,13.040673740172826,5.955555555555556,0.7045454545454546,human,human
214,1405,8,0.5981308411214953,0.5981308411214953,0.92018779342723,0.9669811320754716,26.75,10.532687216470448,5.4766355140186915,0.7265625,human,human
228,1509,7,0.5570175438596491,0.5570175438596491,0.8854625550660793,0.9601769911504425,32.57142857142857,5.703561365050608,5.526315789473684,0.6692913385826772,human,human
182,1155,6,0.6208791208791209,0.6208791208791209,0.9502762430939227,0.9944444444444445,30.333333333333332,5.617433182117573,5.269230769230769,0.7787610619469026,human,human
174,1166,7,0.6666666666666666,0.6666666666666666,0.9710982658959537,0.9941860465116279,24.857142857142858,4.0152769493014855,5.557471264367816,0.75,human,human
250,1500,11,0.584,0.584,0.9116465863453815,0.9758064516129032,22.727272727272727,13.464369877508085,4.876,0.7465753424657534,human,human
191,1218,14,0.612565445026178,0.612565445026178,0.9315789473684211,0.9894179894179894,13.642857142857142,10.814059254092351,5.2513089005235605,0.7264957264957265,human,human
156,1082,8,0.6858974358974359,0.6858974358974359,0.9419354838709677,0.9805194805194806,19.5,6.4031242374328485,5.788461538461538,0.7850467289719626,human,human
280,1740,14,0.5285714285714286,0.5285714285714286,0.9139784946236559,0.9856115107913669,20.0,4.795831523312719,5.121428571428571,0.7094594594594594,human,human
163,1037,6,0.6503067484662577,0.6503067484662577,0.9197530864197531,0.9813664596273292,27.166666666666668,15.34510417762689,5.257668711656442,0.7358490566037735,human,human
151,1035,9,0.6622516556291391,0.6622516556291391,0.96,1.0,16.77777777777778,9.003428702170176,5.728476821192053,0.68,human,human
240,1645,10,0.5333333333333333,0.5333333333333333,0.8535564853556485,0.9159663865546218,24.0,9.011104260855047,5.720833333333333,0.6640625,human,human
230,1552,10,0.5956521739130435,0.5956521739130435,0.9432314410480349,0.9912280701754386,23.0,5.813776741499453,5.630434782608695,0.656934306569343,human,human
207,1390,10,0.6135265700483091,0.6135265700483091,0.9611650485436893,1.0,20.7,7.321885003194191,5.570048309178744,0.7637795275590551,human,human
151,1059,6,0.6821192052980133,0.6821192052980133,0.9866666666666667,1.0,25.166666666666668,9.788031240017348,5.927152317880795,0.7669902912621359,human,human
213,1438,11,0.6384976525821596,0.6384976525821596,0.9386792452830188,0.990521327014218,19.363636363636363,6.256236557849183,5.643192488262911,0.8088235294117647,human,human
184,1196,10,0.5434782608695652,0.5434782608695652,0.8907103825136612,0.9615384615384616,18.4,10.781465577554842,5.385869565217392,0.66,human,human
279,1892,14,0.5125448028673835,0.5125448028673835,0.8848920863309353,0.9747292418772563,19.928571428571427,7.075756251497944,5.691756272401434,0.6853146853146853,human,human
286,1693,8,0.4965034965034965,0.4965034965034965,0.8807017543859649,0.9753521126760564,35.75,18.75999733475461,4.814685314685315,0.6690140845070423,human,human
248,1779,14,0.6612903225806451,0.6612903225806451,0.9554655870445344,0.991869918699187,17.714285714285715,8.547585886658052,6.056451612903226,0.7621951219512195,human,human
217,1382,9,0.5391705069124424,0.5391705069124424,0.8935185185185185,0.9627906976744186,24.11111111111111,9.89325746202314,5.276497695852535,0.6666666666666666,human,human
173,1128,8,0.5838150289017341,0.5838150289017341,0.9418604651162791,0.9941520467836257,21.625,9.026869612440406,5.445086705202312,0.7128712871287128,human,human
158,1068,6,0.5759493670886076,0.5759493670886076,0.9299363057324841,0.9935897435897436,26.333333333333332,9.775252199076787,5.651898734177215,0.6483516483516484,human,human
191,1281,11,0.5287958115183246,0.5287958115183246,0.8526315789473684,0.9629629629629629,17.363636363636363,7.934650445101561,5.62303664921466,0.6534653465346535,human,human
176,1179,9,0.6534090909090909,0.6534090909090909,0.9371428571428572,0.9712643678160919,19.555555555555557,6.273597428219158,5.6022727272727275,0.7217391304347827,human,human
188,1283,8,0.5425531914893617,0.5425531914893617,0.893048128342246,0.978494623655914,23.5,9.0,5.73936170212766,0.7156862745098039,human,human
154,1029,5,0.6688311688311688,0.6688311688311688,0.9215686274509803,0.9868421052631579,30.8,17.735839421916292,5.5519480519480515,0.7669902912621359,human,human
165,1062,9,0.6363636363636364,0.6363636363636364,0.926829268292683,0.9693251533742331,18.333333333333332,13.581032524975576,5.284848484848485,0.7238095238095238,human,human
187,1250,8,0.6470588235294118,0.6470588235294118,0.9516129032258065,0.9837837837837838,23.375,9.745992766260398,5.5828877005347595,0.7355371900826446,human,human
228,1515,12,0.5614035087719298,0.5614035087719298,0.9162995594713657,0.9734513274336283,19.0,13.496913227351898,5.530701754385965,0.6953125,human,human
208,1375,10,0.6442307692307693,0.6442307692307693,0.9323671497584541,0.9854368932038835,20.8,6.867313885355759,5.533653846153846,0.7686567164179104,human,human
197,1343,12,0.6598984771573604,0.6598984771573604,0.9132653061224489,0.9743589743589743,16.416666666666668,8.281086214313246,5.67005076142132,0.7384615384615385,human,human
250,1795,9,0.592,0.592,0.9397590361445783,0.9879032258064516,27.77777777777778,9.378199042670753,6.02,0.75,human,human
219,1433,15,0.5159817351598174,0.5159817351598174,0.8623853211009175,0.9539170506912442,14.6,9.714593832648553,5.351598173515982,0.6371681415929203,human,human
189,1315,9,0.6031746031746031,0.6031746031746031,0.9414893617021277,0.983957219251337,21.0,8.793937305515279,5.8201058201058204,0.7631578947368421,human,human
203,1368,9,0.5714285714285714,0.5714285714285714,0.8663366336633663,0.9850746268656716,22.555555555555557,9.166498314952372,5.6600985221674875,0.6810344827586207,human,human
225,1478,12,0.5955555555555555,0.5955555555555555,0.9642857142857143,0.9910313901345291,18.75,10.80991057625671,5.466666666666667,0.7686567164179104,human,human
157,1095,8,0.7197452229299363,0.7197452229299363,0.967948717948718,0.9870967741935484,19.625,9.733158531535382,5.872611464968153,0.8053097345132744,human,human
172,1134,7,0.6453488372093024,0.6453488372093024,0.9532163742690059,0.9882352941176471,24.571428571428573,9.589535112479092,5.494186046511628,0.7207207207207207,human,human
200,1286,7,0.635,0.635,0.949748743718593,0.98989898989899,28.571428571428573,10.860901604998979,5.315,0.7559055118110236,human,human
288,1912,12,0.5069444444444444,0.5069444444444444,0.9059233449477352,0.9790209790209791,24.0,11.20267825120404,5.569444444444445,0.6575342465753424,human,human
170,1152,7,0.6705882352941176,0.6705882352941176,0.9585798816568047,0.9880952380952381,24.285714285714285,4.233009254294015,5.711764705882353,0.7456140350877193,human,human
156,1071,9,0.6474358974358975,0.6474358974358975,0.9483870967741935,0.987012987012987,17.333333333333332,13.767917618708921,5.717948717948718,0.7821782178217822,human,human
148,1002,7,0.6554054054054054,0.6554054054054054,0.9455782312925171,0.9931506849315068,21.142857142857142,5.248906591678239,5.6824324324324325,0.7835051546391752,human,human
179,1257,11,0.48044692737430167,0.48044692737430167,0.8876404494382022,0.9774011299435028,16.272727272727273,9.798802423032104,5.810055865921788,0.5581395348837209,human,human
189,1356,8,0.5661375661375662,0.5661375661375662,0.9148936170212766,0.9786096256684492,23.625,7.696387139431072,6.08994708994709,0.6915887850467289,human,human
188,1327,9,0.5691489361702128,0.5691489361702128,0.8983957219251337,0.9623655913978495,20.88888888888889,7.187094057242769,5.973404255319149,0.6915887850467289,human,human
185,1207,6,0.5945945945945946,0.5945945945945946,0.9130434782608695,0.9562841530054644,30.833333333333332,6.039223643997813,5.4324324324324325,0.7,human,human
226,1406,12,0.6150442477876106,0.6150442477876106,0.9555555555555556,0.9955357142857143,18.833333333333332,9.02619644270067,5.035398230088496,0.7482014388489209,human,human
186,1203,7,0.5376344086021505,0.5376344086021505,0.8810810810810811,0.9619565217391305,26.571428571428573,6.411087334947678,5.370967741935484,0.64,human,human
185,1251,9,0.6864864864864865,0.6864864864864865,0.967391304347826,0.994535519125683,20.555555555555557,4.991350543381379,5.654054054054054,0.8188976377952756,human,human
256,1785,9,0.4921875,0.4921875,0.8352941176470589,0.9409448818897638,28.444444444444443,17.969796332928027,5.85546875,0.6984126984126984,human,human
208,1378,11,0.5432692307692307,0.5432692307692307,0.9227053140096618,0.9902912621359223,18.90909090909091,7.292019865511082,5.528846153846154,0.6106194690265486,human,human
212,1393,16,0.5990566037735849,0.5990566037735849,0.919431279620853,1.0,13.25,11.675294428835617,5.4575471698113205,0.7322834645669292,human,human
149,1020,7,0.6174496644295302,0.6174496644295302,0.9054054054054054,0.9727891156462585,21.285714285714285,9.145089013302412,5.74496644295302,0.7391304347826086,human,human
247,1650,15,0.5708502024291497,0.5708502024291497,0.8983739837398373,0.9795918367346939,16.466666666666665,12.44650776545596,5.5910931174089065,0.6950354609929078,human,human
168,1202,8,0.6547619047619048,0.6547619047619048,0.9341317365269461,0.9879518072289156,21.0,5.291502622129181,6.023809523809524,0.7727272727272727,human,human
172,1105,8,0.6162790697674418,0.6162790697674418,0.9473684210526315,0.9941176470588236,21.5,5.634713834792322,5.325581395348837,0.6981132075471698,human,human
256,1670,10,0.49609375,0.49609375,0.8666666666666667,0.952755905511811,25.6,6.452906321960671,5.4296875,0.6299212598425197,human,human
237,1492,9,0.6371308016877637,0.6371308016877637,0.9533898305084746,0.9957446808510638,26.333333333333332,17.75136927425913,5.160337552742616,0.7682119205298014,human,human
249,1607,11,0.5823293172690763,0.5823293172690763,0.8911290322580645,0.9433198380566802,22.636363636363637,10.965008206046983,5.293172690763052,0.6827586206896552,human,human
245,1674,9,0.6204081632653061,0.6204081632653061,0.9754098360655737,1.0,27.22222222222222,8.161941187647537,5.763265306122449,0.75,human,human
254,1745,12,0.6692913385826772,0.6692913385826772,0.9565217391304348,1.0,21.166666666666668,11.524129275375019,5.755905511811024,0.8176470588235294,human,human
163,1026,6,0.6319018404907976,0.6319018404907976,0.9506172839506173,0.9937888198757764,27.166666666666668,8.234412884690418,5.226993865030675,0.7572815533980582,human,human
178,1202,11,0.5786516853932584,0.5786516853932584,0.847457627118644,0.9147727272727273,16.181818181818183,8.06584473193412,5.589887640449438,0.7184466019417476,human,human
228,1547,10,0.5657894736842105,0.5657894736842105,0.8942731277533039,0.9734513274336283,22.8,6.675327707311455,5.692982456140351,0.6434108527131783,human,human
247,1554,11,0.5384615384615384,0.5384615384615384,0.8943089430894309,0.9714285714285714,22.454545454545453,8.038132261162035,5.202429149797571,0.6992481203007519,human,human
149,1024,7,0.5973154362416108,0.5973154362416108,0.8986486486486487,0.9659863945578231,21.285714285714285,7.777518622180685,5.785234899328859,0.6966292134831461,human,human
166,1113,6,0.6265060240963856,0.6265060240963856,0.9212121212121213,0.9695121951219512,27.666666666666668,10.044346115546244,5.566265060240964,0.7307692307692307,human,human
187,1214,8,0.6042780748663101,0.6042780748663101,0.9193548387096774,0.9783783783783784,23.375,8.543089312420888,5.401069518716578,0.6814159292035398,human,human
190,1177,10,0.5684210526315789,0.5684210526315789,0.91005291005291,0.9840425531914894,19.0,4.732863826479693,5.11578947368421,0.7222222222222222,human,human
199,1280,10,0.5778894472361809,0.5778894472361809,0.8939393939393939,0.9695431472081218,19.9,7.660939890117921,5.326633165829146,0.7478260869565218,human,human
301,1920,8,0.5714285714285714,0.5714285714285714,0.9033333333333333,0.9732441471571907,37.625,21.100577598729377,5.305647840531561,0.6453488372093024,human,human
256,1690,10,0.59375,0.59375,0.9529411764705882,0.9881889763779528,25.6,11.516944039110374,5.51171875,0.6710526315789473,human,human
170,1213,6,0.6235294117647059,0.6235294117647059,0.9881656804733728,1.0,28.333333333333332,6.968181653455623,6.08235294117647,0.7169811320754716,human,human
226,1432,10,0.5973451327433629,0.5973451327433629,0.9244444444444444,0.9866071428571429,22.6,7.0738956735309575,5.252212389380531,0.7037037037037037,human,human
244,1696,12,0.5122950819672131,0.5122950819672131,0.8559670781893004,0.9462809917355371,20.333333333333332,9.267625849638563,5.786885245901639,0.632,human,human
192,1308,9,0.609375,0.609375,0.9267015706806283,0.9789473684210527,21.333333333333332,7.745966692414835,5.723958333333333,0.6837606837606838,human,human
182,1197,7,0.532967032967033,0.532967032967033,0.8784530386740331,0.9722222222222222,26.0,14.842025275740312,5.478021978021978,0.6597938144329897,human,human
214,1523,8,0.6355140186915887,0.6355140186915887,0.9483568075117371,0.9952830188679245,26.75,11.321991874224253,6.037383177570093,0.7867647058823529,human,human
191,1270,9,0.6230366492146597,0.6230366492146597,0.9421052631578948,0.9947089947089947,21.22222222222222,11.678829638640812,5.539267015706806,0.7394957983193278,human,human
213,1342,12,0.6948356807511737,0.6948356807511737,0.9764150943396226,1.0,17.75,10.646791378939792,5.178403755868545,0.8175675675675675,human,human
170,1143,10,0.5705882352941176,0.5705882352941176,0.893491124260355,0.9642857142857143,17.0,10.611314715905847,5.623529411764705,0.6907216494845361,human,human
244,1526,14,0.6352459016393442,0.6352459016393442,0.9300411522633745,0.9710743801652892,17.428571428571427,11.549361675090136,5.114754098360656,0.7354838709677419,human,human
189,1170,12,0.6455026455026455,0.6455026455026455,0.9840425531914894,1.0,15.75,8.973340143632878,5.095238095238095,0.7704918032786885,human,human
200,1315,8,0.6,0.6,0.9597989949748744,0.9949494949494949,25.0,6.48074069840786,5.485,0.775,human,human
165,1011,6,0.703030303030303,0.703030303030303,0.9878048780487805,1.0,27.5,9.7082439194738,5.0181818181818185,0.8275862068965517,human,human
252,1806,11,0.6666666666666666,0.6666666666666666,0.9760956175298805,1.0,22.90909090909091,8.10672611258471,6.059523809523809,0.7678571428571429,human,human
165,1036,8,0.6,0.6,0.8658536585365854,0.9325153374233128,20.625,12.737125853189957,5.157575757575757,0.696969696969697,human,human
262,1674,11,0.5687022900763359,0.5687022900763359,0.8659003831417624,0.9346153846153846,23.818181818181817,12.733764578104093,5.267175572519084,0.7114093959731543,human,human
193,1299,8,0.6373056994818653,0.6373056994818653,0.9427083333333334,0.9895287958115183,24.125,8.161456671452713,5.632124352331606,0.7804878048780488,human,human
257,1751,12,0.6147859922178989,0.6147859922178989,0.9453125,0.9921568627450981,21.416666666666668,5.992472129448933,5.719844357976654,0.7848101265822784,human,human
229,1462,12,0.6375545851528385,0.6375545851528385,0.9342105263157895,0.986784140969163,19.083333333333332,8.826648413878408,5.270742358078603,0.726027397260274,human,human
184,1294,7,0.6630434782608695,0.6630434782608695,0.9234972677595629,0.9835164835164835,26.285714285714285,7.065293153644707,5.804347826086956,0.7049180327868853,human,human
153,1087,5,0.7450980392156863,0.7450980392156863,0.9868421052631579,0.9933774834437086,30.6,10.403845442911962,5.993464052287582,0.7894736842105263,human,human
197,1346,9,0.5532994923857868,0.5532994923857868,0.9081632653061225,0.9743589743589743,21.88888888888889,5.020943790086668,5.7055837563451774,0.6146788990825688,human,human
146,1010,7,0.7328767123287672,0.7328767123287672,0.9724137931034482,1.0,20.857142857142858,5.3566666455007645,5.8493150684931505,0.7850467289719626,human,human
240,1647,13,0.6333333333333333,0.6333333333333333,0.9372384937238494,0.9747899159663865,18.46153846153846,10.477928337630521,5.683333333333334,0.7368421052631579,human,human
184,1155,9,0.6413043478260869,0.6413043478260869,0.9781420765027322,1.0,20.444444444444443,15.144570799179421,5.173913043478261,0.7542372881355932,human,human
238,1571,16,0.5378151260504201,0.5378151260504201,0.9156118143459916,0.9915254237288136,14.875,8.146126380065558,5.512605042016807,0.6953125,human,human
182,1259,13,0.6318681318681318,0.6318681318681318,0.9005524861878453,0.9722222222222222,14.0,11.300102109817756,5.758241758241758,0.6782608695652174,human,human
205,1327,5,0.6341463414634146,0.6341463414634146,0.946078431372549,0.9901477832512315,41.0,11.081516141756055,5.3463414634146345,0.7461538461538462,human,human
173,1193,9,0.6705202312138728,0.6705202312138728,0.9767441860465116,1.0,19.22222222222222,6.562143582325956,5.803468208092486,0.7844827586206896,human,human
204,1346,8,0.5196078431372549,0.5196078431372549,0.8817733990147784,0.9653465346534653,25.5,3.8078865529319543,5.519607843137255,0.660377358490566,human,human
158,1022,8,0.6835443037974683,0.6835443037974683,0.9745222929936306,0.9935897435897436,19.75,8.671072598012312,5.3544303797468356,0.8333333333333334,human,human
158,1063,7,0.6772151898734177,0.6772151898734177,0.9617834394904459,0.9871794871794872,22.571428571428573,14.588225612822564,5.5886075949367084,0.8037383177570093,human,human
160,1027,9,0.66875,0.66875,0.9433962264150944,0.9936708860759493,17.77777777777778,7.480014524314149,5.3,0.7663551401869159,human,human
